Daily Performance of X-Ray Machines ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X-RAY REORT 03-JUL 2200 HRS TO 04 JUL 0600 HRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/Jul,X- 1 (PER),,X-2(PER)(S),,X-3 (PER),,X-4,,X-5(S) ,,X-6(S),,X-7 ,,X-8(S),,X-9,,X-10(S),,X-11(S),,X-12,,X-13,,X-14,,X-15,,X-16,,X-17(S),,X-18 (EXP TP),,X-19(S) IMP TP,,X-20(IMP TP),,X-21(IMP TP),,Total,,,,,,,,
May'24,82722,1025.2,"50,964",399,46537,1445.6,34183,836,46692,593.1,-,-,67549,628.3,61585,725.6,40352,638,-,-,59989,846.8,"58,511",700,,,44548,742.6,10960,1889.6,-,-,0,0,85529,1143.6,9,0,"17,704",991,"8,660",668,"716,494","13,273",,,,,,,
Apr'24,88947,1068.3,"29,634",235,63996,1034.6,32893,832.9,49228,631.9,-,-,51514,534.2,58138,658.1,40266,641.3,-,-,60323,794.4,"54,031",705,,,39513,636.1,11382,1662.3,-,-,0,0,68441,936.6,333,21,"20,570",999,"12,462",670,"681,671","12,061",,,,,,,
Mar'24,90399,1206.5,"43,583",389,46857,1166.2,34821,1073.6,54367,671.3,-,-,64911,767.8,67383,726.4,46813,738.9,-,-,73554,931.6,"68,108",843,,,53965,846,22214,2056.4,-,-,7902,278.4,70548,1233.8,0,0,"23,042","1,084","13,157",776,"781,624","14,787",,,,,,,
Feb'24,95356,1056,"13,211",99,54151,1296.4,39205,816.8,56652,741,-,-,69695,1003.5,68091,786.8,47214,833.5,-,-,71649,933.6,"4,906",51,,,44261,739.6,18971,1759.1,-,-,4937,128,81551,1266.3,0,0,"17,734",826,"9,651",630,"697,235","12,966",,,,,,,
Jan'24,92716,1083.9,-,-,71542,1385.5,35886,922.9,53559,699.4,-,-,15300,301.3,64207,780.7,39180,797.3,-,-,63707,900.6,-,-,,,43212,681.7,16559,1504.4,-,-,1577,52.9,70572,1026.2,0,0,"18,585",768,"5,054",367,"591,656","11,272",,,,,,,
Dec'23,78999,962.7,-,-,67806,994.1,24870,761.9,40902,546.2,-,-,16464,224.7,49270,676.2,30964,695.7,-,-,62270,828.5,-,-,,,33760,622.7,14271,1346.3,-,-,3901,128.7,80397,1192.5,18,0,"20,445",951,"28,090",698,"552,427","10,630",,,,,,,
Nov'23,73395,948.8,-,-,63615,966.9,22625,857.8,39958,497.6,-,-,22235,494.8,51739,668.7,24247,702.3,-,-,55882,674.2,-,-,,,32259,538.2,11683,1235.3,-,-,2240,75.2,84379,1264.9,0,0,"29,006","1,070","17,309",486,"530,572","10,481",,,,,,,
Oct'23,67778,930,-,-,55644,1026.1,30767,949.6,52317,648.6,-,-,22094,374.9,56779,660.5,31032,814.4,-,-,55567,641.6,-,-,,,38244,668.4,23618,1281,-,-,2901,101.9,74319,1179.6,0,0,"46,336","1,517","3,829",78,"561,225","10,871",,,,,,,
Sep'23,51751,631,-,-,54326,1096.3,37084,918.1,52998,675.6,-,-,14633,385.1,59773,800.5,37190,698.5,-,-,67546,776.4,-,-,,,37333,638.5,11230,1324.1,-,-,53272,1681.8,63891,849.7,0,0,"3,517",116,-,-,"544,544","10,592",,,,,,,
Aug'23,51808,645.49,-,-,72523,1242.3,36894,837.2,41079,537.4,-,-,10590,327,67755,833.8,36121,735.9,-,-,64760,873.2,-,-,,,35476,578.1,12370,1239.1,-,-,46356,1417.3,53837,871.9,-,-,"3,603",117,-,-,"533,172","10,255",,,,,,,
Jul'23,55541,698.9,-,-,77181,1118.8,29879,758,46564,661.1,-,-,6747,113.7,60115,784.5,35392,647.4,-,-,48391,706.4,-,-,,,32767,581.1,8879,1268.6,-,-,31252,1233.2,40052,625.5,-,-,"4,360",148,-,-,"477,120","9,345",,,,,,,
Jun'23,64023,828.6,-,-,68704,933.7,39837,990.3,56881,771.5,-,-,9231,203.3,65752,792,41281,764.6,-,-,55049,754.2,-,-,,,39424,685.4,8587,1358.8,-,-,34760,1282.6,63325,662.8,-,-,"1,865",66,-,-,"548,719","10,094",,,,,,,
May'23,61427,675.4,-,-,57477,954,41715,1022.3,73721,1028,-,-,6052,136.3,67242,940.7,41834,841.8,-,-,53736,735.9,-,-,,,34948,565.2,8298,1143.7,-,-,27320,1182.1,92385,777.8,-,-,-,-,-,-,"566,155","10,003",,,,,,,
Apr'23,90243,885.7,-,-,44339,729,36126,886.7,66685,873,-,-,11680,227,66834,919.7,37785,670.8,-,-,54977,732.2,-,-,,,35695,585.7,8649,1204.5,-,-,29501,1111.6,58810,589.8,-,-,-,-,-,-,"541,324","9,416",,,,,,,
Mar'23,83700,922.7,-,-,29882,783.2,28239,1070.6,80247,1089.7,-,-,84,12,68635,1045.3,46041,904.5,-,-,57281,785.9,-,-,,,40216,617.2,8140,1228.1,-,-,25024,1117.6,52199,767.4,-,-,-,-,-,-,"519,688","10,344",,,,,,,
Feb'23,52149,523.3,-,-,30651,684.6,14285,646.7,57555,833.5,-,-,68,0,63380,889.6,41986,804.5,-,-,25502,355.6,-,-,,,38373,588,7971,1201.8,-,-,20874,940.2,44662,626.1,-,-,-,-,-,-,"397,456","8,094",,,,,,,
Jan'23,57019,575.9,-,-,31906,552.2,17178,603.8,48710,628.5,-,-,0,0,57466,746.8,36926,702.3,-,-,4581,59.2,-,-,,,38439,584.2,8098,1003.5,-,-,24754,859.9,46278,649.2,-,-,-,-,-,-,"371,355","6,966",,,,,,,
Dec'22,63454,644.3,-,-,34629.6,645.8,12701,498.1,53793,734.1,-,-,150,35.1,48183,645.5,35881,731.7,-,-,45888,590.7,-,-,,,5419,85,8583,1248.9,-,-,30245,1173.3,45666,798,-,-,-,-,-,-,"384,593","7,831",,,,,,,
Nov'22,52432,534.6,-,-,26818,555.6,16912,673.9,54386,728.1,-,-,7564,1288.6,51067,766.8,27999,570.7,-,-,52944,695.3,-,-,,,23,1,2456,335.8,-,-,30276,1074.7,54489,846.9,-,-,-,-,-,-,"377,366","8,072",,,,,,,
Oct'22,43129,428,-,-,34743,693,27950,593.5,65195,860.1,-,-,8783,1576.2,54254,760.3,21840,450.5,-,-,53664,671.4,-,-,,,6089,104,16553,257,-,-,29553,1278,53788,859,-,-,-,-,-,-,"415,541","8,529",,,,,,,
Sep'22,37208,385,-,-,23222,521,38148,725,52492,691,-,-,9621,1695,55648,742,17798,417,-,-,28163,348,-,-,,,31696,474,36512,639,-,-,24379,729,36270,703,-,-,-,-,-,-,"391,157","8,068",,,,,,,
Aug'22,26907,294,-,-,30904,730,64788,1047,22193,217,-,-,10188,1595,64337,733,25318,479,-,-,2890,34,-,-,,,41467,651,34979,579,-,-,16617,505,42783,669,-,-,-,-,-,-," 383,371 "," 7,533 ",,,,,,,
Jul'22,29167,390,-,-,61782,1002,67636,1042,0,0,-,-,9397,1445,34159,380,37809,571,-,-,0,0,-,-,,,44527,603,40943,654,-,-,10727,451,55323,855,-,-,-,-,-,-," 391,470 "," 7,393 ",,,,,,,
Jun'22,39291,405,-,-,74907,995,64203,1022,0,0,-,-,11754,1458,6,0,57448,809,-,-,0,0,-,-,,,53584,730,51520,784,-,-,-,-,43059,1087,-,-,-,-,-,-," 395,772 "," 7,290 ",,,,,,,
May'22,39645,380,-,-,53110,1112,77950,1158,0,0,-,-,13239,1274,83,1,60557,762,-,-,0,0,-,-,,,56217,707,64877,872,-,-,-,-,34810,844,-,-,-,-,-,-," 400,488 "," 7,110 ",,,,,,,
Apr'22,75003,766,-,-,79619,1244,81094,1215,0,0,-,-,19940,1879,2035,29,76181,914,-,-,0,0,-,-,,,69890,767,76264,905,-,-,-,-,36991,761,-,-,-,-,-,-," 517,017 "," 8,480 ",,,,,,,
Mar'22,27473,368,-,-,64107,1411,90113,1264,0,0,-,-,30971,2069,4898,50,76808,1010,-,-,0,0,-,-,,,60432,749,79661,1006,-,-,-,-,33697,866,-,-,-,-,-,-," 468,160 "," 8,793 ",,,,,,,
Feb'22,-,-,-,-,64590,1174,77605,1075,0,0,-,-,19620,1934,802,9,42498,616,-,-,0,0,-,-,,,39392,525,50503,705,-,-,-,-,27539,699,-,-,-,-,-,-," 322,549 "," 6,737 ",,,,,,,
Jan'22,0,0,-,-,73538,1271,58616,890,0,0,-,-,22718,1853,-,-,51638,705,-,-,0,0,-,-,,,33067,441,43485,695,-,-,-,-,25963,612,-,-,-,-,-,-," 309,025 "," 6,467 ",,,,,,,
Dec'21,8965,100,-,-,63830,1220,68930,984,0,0,-,-,0,0,48211,846,17856,300,-,-,0,0,-,-,,,53583,807,127,5,-,-,-,-,21703,399,-,-,-,-,-,-," 352,135 "," 5,645 ",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
